Source,Target,Type,Id,Label,timeset,Weight
24763310770,111994292146871,Directed,520,,,1
24763310770,58832404420,Directed,521,,,1
24763310770,17218724167,Directed,522,,,1
24763310770,103093886397382,Directed,523,,,1
111994292146871,114841788592047,Directed,524,,,1
255102617969,8245623462,Directed,525,,,1
255102617969,143203489108626,Directed,526,,,1
116820538360160,138944599464016,Directed,527,,,1
116820538360160,307821613964,Directed,528,,,1
116820538360160,332616240855,Directed,529,,,1
116820538360160,74491490783,Directed,530,,,1
116820538360160,146034731206,Directed,531,,,1
116820538360160,111860015493673,Directed,532,,,1
116820538360160,68656868417,Directed,533,,,1
116820538360160,109669565726510,Directed,534,,,1
116820538360160,155256671897,Directed,535,,,1
116820538360160,307934509134,Directed,536,,,1
116820538360160,7467565831,Directed,537,,,1
116820538360160,143563791843,Directed,538,,,1
116820538360160,8245623462,Directed,539,,,1
116820538360160,39606211535,Directed,540,,,1
111860015493673,116820538360160,Directed,541,,,1
111860015493673,302789878228,Directed,542,,,1
111860015493673,361914681792,Directed,543,,,1
111860015493673,255102617969,Directed,544,,,1
111860015493673,26293389786,Directed,545,,,1
111860015493673,332616240855,Directed,546,,,1
111860015493673,307934509134,Directed,547,,,1
111860015493673,13873806278,Directed,548,,,1
111860015493673,107095322667861,Directed,549,,,1
111860015493673,146034731206,Directed,550,,,1
111860015493673,138944599464016,Directed,551,,,1
111860015493673,33367905046,Directed,552,,,1
111860015493673,25719309948,Directed,553,,,1
111860015493673,39606211535,Directed,554,,,1
111860015493673,143203489108626,Directed,555,,,1
111860015493673,155256671897,Directed,556,,,1
111860015493673,78012561175,Directed,557,,,1
111860015493673,109669565726510,Directed,558,,,1
111860015493673,68656868417,Directed,559,,,1
7467565831,91310816424,Directed,560,,,1
7467565831,68656868417,Directed,561,,,1
7467565831,155256671897,Directed,562,,,1
7467565831,78012561175,Directed,563,,,1
7467565831,111860015493673,Directed,564,,,1
7467565831,8245623462,Directed,565,,,1
7467565831,138944599464016,Directed,566,,,1
7467565831,218289944904955,Directed,567,,,1
7467565831,143203489108626,Directed,568,,,1
7467565831,39606211535,Directed,569,,,1
56426715422,143203489108626,Directed,570,,,1
56426715422,8245623462,Directed,571,,,1
56426715422,115396848484203,Directed,572,,,1
56426715422,137007273115122,Directed,573,,,1
56426715422,20531316728,Directed,574,,,1
56426715422,361914681792,Directed,575,,,1
56426715422,39606211535,Directed,576,,,1
56426715422,107095322667861,Directed,577,,,1
56426715422,143563791843,Directed,578,,,1
346697009277,332616240855,Directed,579,,,1
346697009277,74491490783,Directed,580,,,1
346697009277,146034731206,Directed,581,,,1
346697009277,111860015493673,Directed,582,,,1
346697009277,68656868417,Directed,583,,,1
346697009277,109669565726510,Directed,584,,,1
346697009277,155256671897,Directed,585,,,1
346697009277,307934509134,Directed,586,,,1
346697009277,7467565831,Directed,587,,,1
346697009277,13873806278,Directed,588,,,1
346697009277,116820538360160,Directed,589,,,1
346697009277,107095322667861,Directed,590,,,1
346697009277,361914681792,Directed,591,,,1
346697009277,255102617969,Directed,592,,,1
346697009277,56426715422,Directed,593,,,1
346697009277,143203489108626,Directed,594,,,1
346697009277,78012561175,Directed,595,,,1
346697009277,138944599464016,Directed,596,,,1
346697009277,307821613964,Directed,597,,,1
346697009277,39606211535,Directed,598,,,1
13873806278,143203489108626,Directed,599,,,1
13873806278,8245623462,Directed,600,,,1
13873806278,73169639621,Directed,601,,,1
13873806278,95575183252,Directed,602,,,1
13873806278,20780621298,Directed,603,,,1
13873806278,102166036499869,Directed,604,,,1
13873806278,74788056594,Directed,605,,,1
138944599464016,282056745312897,Directed,606,,,1
138944599464016,218289944904955,Directed,607,,,1
138944599464016,302789878228,Directed,608,,,1
138944599464016,8245623462,Directed,609,,,1
138944599464016,13873806278,Directed,610,,,1
138944599464016,332616240855,Directed,611,,,1
138944599464016,307821613964,Directed,612,,,1
138944599464016,307934509134,Directed,613,,,1
138944599464016,109669565726510,Directed,614,,,1
138944599464016,111860015493673,Directed,615,,,1
138944599464016,155256671897,Directed,616,,,1
138944599464016,78012561175,Directed,617,,,1
138944599464016,56426715422,Directed,618,,,1
138944599464016,255102617969,Directed,619,,,1
138944599464016,143563791843,Directed,620,,,1
138944599464016,116820538360160,Directed,621,,,1
138944599464016,346697009277,Directed,622,,,1
138944599464016,143203489108626,Directed,623,,,1
138944599464016,7467565831,Directed,624,,,1
138944599464016,146034731206,Directed,625,,,1
138944599464016,361914681792,Directed,626,,,1
138944599464016,68656868417,Directed,627,,,1
138944599464016,74491490783,Directed,628,,,1
138944599464016,39606211535,Directed,629,,,1
138944599464016,53918720179,Directed,630,,,1
501803260286,451243585233,Directed,631,,,1
501803260286,74788056594,Directed,632,,,1
451243585233,57835308051,Directed,633,,,1
104043399632639,57835308051,Directed,634,,,1
102577042588,451243585233,Directed,635,,,1
102577042588,74788056594,Directed,636,,,1
102577042588,71192262880,Directed,637,,,1
102577042588,104494252531,Directed,638,,,1
102577042588,45126639765,Directed,639,,,1
104494252531,174275217692,Directed,640,,,1
111814958839511,57835308051,Directed,641,,,1
57835308051,306777389105,Directed,642,,,1
57835308051,39606211535,Directed,643,,,1
57835308051,68656868417,Directed,644,,,1
57835308051,102154693166715,Directed,645,,,1
53918720179,57835308051,Directed,646,,,1
53918720179,39606211535,Directed,647,,,1
177066813982,307821613964,Directed,648,,,1
71192262880,39606211535,Directed,649,,,1
71192262880,14553116366,Directed,650,,,1
91310816424,93610793386,Directed,651,,,1
91310816424,7467565831,Directed,652,,,1
91310816424,20917867360,Directed,653,,,1
327959000742,115111781837903,Directed,654,,,1
327959000742,222817795594,Directed,655,,,1
327959000742,33367905046,Directed,656,,,1
327959000742,138422239516142,Directed,657,,,1
327959000742,285440674555,Directed,658,,,1
327959000742,19427860874,Directed,659,,,1
327959000742,49315971845,Directed,660,,,1
327959000742,20780621298,Directed,661,,,1
327959000742,214487544278,Directed,662,,,1
327959000742,128794430091,Directed,663,,,1
327959000742,20917867360,Directed,664,,,1
327959000742,103090687973,Directed,665,,,1
327959000742,155089497836659,Directed,666,,,1
327959000742,111218460321,Directed,667,,,1
327959000742,154951674521,Directed,668,,,1
327959000742,154573151220507,Directed,669,,,1
327959000742,306777389105,Directed,670,,,1
327959000742,75817512200,Directed,671,,,1
327959000742,39606211535,Directed,672,,,1
327959000742,5768707450,Directed,673,,,1
75817512200,39606211535,Directed,674,,,1
75817512200,5768707450,Directed,675,,,1
75817512200,327959000742,Directed,676,,,1
75817512200,33367905046,Directed,677,,,1
75817512200,20917867360,Directed,678,,,1
75817512200,20780621298,Directed,679,,,1
75817512200,19427860874,Directed,680,,,1
306777389105,154573151220507,Directed,681,,,1
306777389105,155089497836659,Directed,682,,,1
306777389105,39606211535,Directed,683,,,1
306777389105,75817512200,Directed,684,,,1
306777389105,39075202624,Directed,685,,,1
306777389105,68656868417,Directed,686,,,1
306777389105,178660623508,Directed,687,,,1
306777389105,121556044528315,Directed,688,,,1
306777389105,57835308051,Directed,689,,,1
306777389105,138422239516142,Directed,690,,,1
306777389105,19427860874,Directed,691,,,1
306777389105,115111781837903,Directed,692,,,1
306777389105,154951674521,Directed,693,,,1
306777389105,20917867360,Directed,694,,,1
306777389105,128794430091,Directed,695,,,1
306777389105,103090687973,Directed,696,,,1
306777389105,222817795594,Directed,697,,,1
306777389105,111218460321,Directed,698,,,1
306777389105,285440674555,Directed,699,,,1
306777389105,49315971845,Directed,700,,,1
306777389105,20780621298,Directed,701,,,1
306777389105,214487544278,Directed,702,,,1
306777389105,33367905046,Directed,703,,,1
306777389105,327959000742,Directed,704,,,1
33367905046,111218460321,Directed,705,,,1
33367905046,39606211535,Directed,706,,,1
33367905046,20780621298,Directed,707,,,1
33367905046,20917867360,Directed,708,,,1
33367905046,155089497836659,Directed,709,,,1
33367905046,5768707450,Directed,710,,,1
33367905046,222817795594,Directed,711,,,1
33367905046,327959000742,Directed,712,,,1
33367905046,306777389105,Directed,713,,,1
33367905046,285440674555,Directed,714,,,1
33367905046,102654259770128,Directed,715,,,1
33367905046,103090687973,Directed,716,,,1
33367905046,214487544278,Directed,717,,,1
19427860874,138422239516142,Directed,718,,,1
19427860874,51816504717,Directed,719,,,1
19427860874,102654259770128,Directed,720,,,1
19427860874,103090687973,Directed,721,,,1
19427860874,75817512200,Directed,722,,,1
214487544278,39606211535,Directed,723,,,1
20780621298,5768707450,Directed,724,,,1
20780621298,13873806278,Directed,725,,,1
20780621298,102166036499869,Directed,726,,,1
154573151220507,201491739872419,Directed,727,,,1
154573151220507,103948696308392,Directed,728,,,1
154573151220507,108837452655,Directed,729,,,1
154573151220507,39606211535,Directed,730,,,1
111218460321,201491739872419,Directed,731,,,1
111218460321,154573151220507,Directed,732,,,1
111218460321,306777389105,Directed,733,,,1
154951674521,5768707450,Directed,734,,,1
154951674521,39606211535,Directed,735,,,1
20917867360,102654259770128,Directed,736,,,1
20917867360,5768707450,Directed,737,,,1
20917867360,39606211535,Directed,738,,,1
20917867360,122565594448143,Directed,739,,,1
18656751938,73169639621,Directed,740,,,1
18656751938,104494252531,Directed,741,,,1
18656751938,58832404420,Directed,742,,,1
18656751938,150196931683690,Directed,743,,,1
18656751938,20367820185,Directed,744,,,1
18656751938,39606211535,Directed,745,,,1
18656751938,259680746118,Directed,746,,,1
18656751938,59342387248,Directed,747,,,1
18656751938,302789878228,Directed,748,,,1
93541048982,110080135682122,Directed,749,,,1
436749055071,21516776437,Directed,750,,,1
259680746118,331102768522,Directed,751,,,1
259680746118,39606211535,Directed,752,,,1
259680746118,119404344767319,Directed,753,,,1
259680746118,73169639621,Directed,754,,,1
259680746118,150196931683690,Directed,755,,,1
259680746118,18656751938,Directed,756,,,1
259680746118,20367820185,Directed,757,,,1
259680746118,59342387248,Directed,758,,,1
300102818498,282056745312897,Directed,759,,,1
74491490783,146034731206,Directed,760,,,1
74491490783,39606211535,Directed,761,,,1
74491490783,138944599464016,Directed,762,,,1
74491490783,102137693168872,Directed,763,,,1
116456261706731,110394988999413,Directed,764,,,1
116456261706731,115396848484203,Directed,765,,,1
37510781596,115396848484203,Directed,766,,,1
110394988999413,37510781596,Directed,767,,,1
110394988999413,115396848484203,Directed,768,,,1
110394988999413,116456261706731,Directed,769,,,1
176370798420,107138599320072,Directed,770,,,1
176370798420,115579501031,Directed,771,,,1
59342387248,150196931683690,Directed,772,,,1
59342387248,18656751938,Directed,773,,,1
313008528770,14553116366,Directed,774,,,1
307934509134,39606211535,Directed,775,,,1
307934509134,8245623462,Directed,776,,,1
73169639621,39606211535,Directed,777,,,1
226847794566,322873594074,Directed,778,,,1
226847794566,12575526037,Directed,779,,,1
226847794566,328533175906,Directed,780,,,1
226847794566,108777469140406,Directed,781,,,1
226847794566,114280725252966,Directed,782,,,1
226847794566,427438974033956,Directed,783,,,1
226847794566,39606211535,Directed,784,,,1
226847794566,63264950770,Directed,785,,,1
328533175906,322873594074,Directed,786,,,1
328533175906,63264950770,Directed,787,,,1
328533175906,108777469140406,Directed,788,,,1
328533175906,39606211535,Directed,789,,,1
328533175906,12575526037,Directed,790,,,1
328533175906,58832404420,Directed,791,,,1
121996394480471,64230771799,Directed,792,,,1
127641430593636,39606211535,Directed,793,,,1
127641430593636,292000846947,Directed,794,,,1
127641430593636,103090687973,Directed,795,,,1
146034731206,111860015493673,Directed,796,,,1
146034731206,116820538360160,Directed,797,,,1
146034731206,13873806278,Directed,798,,,1
146034731206,307821613964,Directed,799,,,1
146034731206,56426715422,Directed,800,,,1
146034731206,26293389786,Directed,801,,,1
146034731206,361914681792,Directed,802,,,1
146034731206,255102617969,Directed,803,,,1
146034731206,78012561175,Directed,804,,,1
146034731206,346697009277,Directed,805,,,1
146034731206,332616240855,Directed,806,,,1
146034731206,74491490783,Directed,807,,,1
146034731206,109669565726510,Directed,808,,,1
146034731206,155256671897,Directed,809,,,1
146034731206,68656868417,Directed,810,,,1
146034731206,143563791843,Directed,811,,,1
146034731206,111814958839511,Directed,812,,,1
146034731206,8245623462,Directed,813,,,1
146034731206,307934509134,Directed,814,,,1
146034731206,143203489108626,Directed,815,,,1
146034731206,302789878228,Directed,816,,,1
146034731206,7467565831,Directed,817,,,1
146034731206,138944599464016,Directed,818,,,1
146034731206,146403465376742,Directed,819,,,1
146034731206,115396848484203,Directed,820,,,1
146034731206,33735392231,Directed,821,,,1
146034731206,39606211535,Directed,822,,,1
146034731206,137007273115122,Directed,823,,,1
146034731206,127523070608479,Directed,824,,,1
58832404420,150196931683690,Directed,825,,,1
58832404420,427438974033956,Directed,826,,,1
58832404420,39606211535,Directed,827,,,1
108216677310,103948696308392,Directed,828,,,1
108216677310,282056745312897,Directed,829,,,1
108216677310,41358349994,Directed,830,,,1
108216677310,12575526037,Directed,831,,,1
108216677310,17218724167,Directed,832,,,1
108216677310,24763310770,Directed,833,,,1
108216677310,17918978414,Directed,834,,,1
108216677310,23828686503,Directed,835,,,1
108216677310,73169639621,Directed,836,,,1
108216677310,93610793386,Directed,837,,,1
108216677310,65447635155,Directed,838,,,1
108216677310,51816504717,Directed,839,,,1
108216677310,86410088406,Directed,840,,,1
108216677310,143617799811,Directed,841,,,1
108216677310,58832404420,Directed,842,,,1
108216677310,36195757540,Directed,843,,,1
108216677310,13419601347,Directed,844,,,1
108216677310,18656751938,Directed,845,,,1
108216677310,20367820185,Directed,846,,,1
108216677310,59342387248,Directed,847,,,1
108216677310,39606211535,Directed,848,,,1
155256671897,143203489108626,Directed,849,,,1
155256671897,346697009277,Directed,850,,,1
155256671897,302789878228,Directed,851,,,1
155256671897,26293389786,Directed,852,,,1
155256671897,111860015493673,Directed,853,,,1
155256671897,138944599464016,Directed,854,,,1
155256671897,307934509134,Directed,855,,,1
155256671897,74491490783,Directed,856,,,1
155256671897,7467565831,Directed,857,,,1
155256671897,13873806278,Directed,858,,,1
155256671897,56426715422,Directed,859,,,1
155256671897,143563791843,Directed,860,,,1
155256671897,107095322667861,Directed,861,,,1
155256671897,307821613964,Directed,862,,,1
155256671897,115396848484203,Directed,863,,,1
155256671897,20531316728,Directed,864,,,1
155256671897,116820538360160,Directed,865,,,1
155256671897,137007273115122,Directed,866,,,1
155256671897,8725012666,Directed,867,,,1
155256671897,8245623462,Directed,868,,,1
155256671897,112585963017,Directed,869,,,1
155256671897,39606211535,Directed,870,,,1
155256671897,255102617969,Directed,871,,,1
155256671897,225272125159,Directed,872,,,1
155256671897,68656868417,Directed,873,,,1
155256671897,109669565726510,Directed,874,,,1
155256671897,146034731206,Directed,875,,,1
155256671897,361914681792,Directed,876,,,1
155256671897,332616240855,Directed,877,,,1
155256671897,111218460321,Directed,878,,,1
155256671897,78012561175,Directed,879,,,1
115111781837903,125283784169149,Directed,880,,,1
68656868417,39606211535,Directed,881,,,1
68656868417,57835308051,Directed,882,,,1
68656868417,102154693166715,Directed,883,,,1
68656868417,26293389786,Directed,884,,,1
17218724167,143203489108626,Directed,885,,,1
17218724167,451243585233,Directed,886,,,1
17218724167,367116489976035,Directed,887,,,1
17218724167,112585963017,Directed,888,,,1
17218724167,103093886397382,Directed,889,,,1
17218724167,111994292146871,Directed,890,,,1
17218724167,58832404420,Directed,891,,,1
17218724167,127315027298598,Directed,892,,,1
17218724167,427438974033956,Directed,893,,,1
17218724167,24763310770,Directed,894,,,1
17218724167,39606211535,Directed,895,,,1
361914681792,143203489108626,Directed,896,,,1
361914681792,116820538360160,Directed,897,,,1
361914681792,119404344767319,Directed,898,,,1
361914681792,8245623462,Directed,899,,,1
361914681792,39606211535,Directed,900,,,1
13419601347,39606211535,Directed,901,,,1
302789878228,107095322667861,Directed,902,,,1
302789878228,255102617969,Directed,903,,,1
302789878228,56426715422,Directed,904,,,1
302789878228,361914681792,Directed,905,,,1
302789878228,138944599464016,Directed,906,,,1
302789878228,346697009277,Directed,907,,,1
302789878228,116820538360160,Directed,908,,,1
302789878228,13873806278,Directed,909,,,1
302789878228,332616240855,Directed,910,,,1
302789878228,74491490783,Directed,911,,,1
302789878228,307934509134,Directed,912,,,1
302789878228,111860015493673,Directed,913,,,1
302789878228,109669565726510,Directed,914,,,1
302789878228,68656868417,Directed,915,,,1
302789878228,155256671897,Directed,916,,,1
302789878228,307821613964,Directed,917,,,1
302789878228,7467565831,Directed,918,,,1
302789878228,8245623462,Directed,919,,,1
302789878228,39075202624,Directed,920,,,1
302789878228,223649167822693,Directed,921,,,1
302789878228,193742123995472,Directed,922,,,1
302789878228,340327135979921,Directed,923,,,1
302789878228,117471031636168,Directed,924,,,1
302789878228,109281389102062,Directed,925,,,1
302789878228,111376838888644,Directed,926,,,1
302789878228,218289944904955,Directed,927,,,1
302789878228,18656751938,Directed,928,,,1
302789878228,108777469140406,Directed,929,,,1
302789878228,143203489108626,Directed,930,,,1
302789878228,39606211535,Directed,931,,,1
302789878228,143563791843,Directed,932,,,1
302789878228,146034731206,Directed,933,,,1
302789878228,78012561175,Directed,934,,,1
302789878228,125283784169149,Directed,935,,,1
225272125159,436749055071,Directed,936,,,1
225272125159,110394988999413,Directed,937,,,1
225272125159,58790889029,Directed,938,,,1
225272125159,26087329406,Directed,939,,,1
225272125159,95575183252,Directed,940,,,1
225272125159,193660435499,Directed,941,,,1
225272125159,39606211535,Directed,942,,,1
225272125159,108837452655,Directed,943,,,1
143563791843,115111781837903,Directed,944,,,1
143563791843,125283784169149,Directed,945,,,1
143563791843,137007273115122,Directed,946,,,1
124769474222626,102577042588,Directed,947,,,1
102154693166715,68656868417,Directed,948,,,1
102154693166715,178660623508,Directed,949,,,1
102154693166715,121556044528315,Directed,950,,,1
102154693166715,306777389105,Directed,951,,,1
125182520845511,39606211535,Directed,952,,,1
125182520845511,114280725252966,Directed,953,,,1
119404344767319,108930082473132,Directed,954,,,1
119404344767319,155089497836659,Directed,955,,,1
119404344767319,259680746118,Directed,956,,,1
119404344767319,258750890420,Directed,957,,,1
119404344767319,56426715422,Directed,958,,,1
119404344767319,39606211535,Directed,959,,,1
119404344767319,361914681792,Directed,960,,,1
122565594448143,93610793386,Directed,961,,,1
122565594448143,20917867360,Directed,962,,,1
122565594448143,7467565831,Directed,963,,,1
122565594448143,91310816424,Directed,964,,,1
102166036499869,127523070608479,Directed,965,,,1
102166036499869,125182520845511,Directed,966,,,1
102166036499869,102137693168872,Directed,967,,,1
102166036499869,122565594448143,Directed,968,,,1
102166036499869,102154693166715,Directed,969,,,1
102166036499869,132447296771023,Directed,970,,,1
102166036499869,39606211535,Directed,971,,,1
127523070608479,146034731206,Directed,972,,,1
127523070608479,108777469140406,Directed,973,,,1
127523070608479,33735392231,Directed,974,,,1
127523070608479,39606211535,Directed,975,,,1
102137693168872,74491490783,Directed,976,,,1
427438974033956,791412954249306,Directed,977,,,1
427438974033956,282056745312897,Directed,978,,,1
427438974033956,634849843251821,Directed,979,,,1
427438974033956,45592857403,Directed,980,,,1
427438974033956,143203489108626,Directed,981,,,1
427438974033956,110585322329814,Directed,982,,,1
427438974033956,36195757540,Directed,983,,,1
427438974033956,103948696308392,Directed,984,,,1
427438974033956,305396983064,Directed,985,,,1
427438974033956,86410088406,Directed,986,,,1
427438974033956,376128405797,Directed,987,,,1
427438974033956,331102768522,Directed,988,,,1
427438974033956,300102818498,Directed,989,,,1
427438974033956,17918978414,Directed,990,,,1
427438974033956,143617799811,Directed,991,,,1
427438974033956,306404207189,Directed,992,,,1
427438974033956,328533175906,Directed,993,,,1
427438974033956,226847794566,Directed,994,,,1
427438974033956,322873594074,Directed,995,,,1
427438974033956,12575526037,Directed,996,,,1
427438974033956,41358349994,Directed,997,,,1
427438974033956,114280725252966,Directed,998,,,1
427438974033956,108777469140406,Directed,999,,,1
427438974033956,63264950770,Directed,1000,,,1
427438974033956,108216677310,Directed,1001,,,1
427438974033956,13419601347,Directed,1002,,,1
427438974033956,93610793386,Directed,1003,,,1
427438974033956,109562325757883,Directed,1004,,,1
427438974033956,99528220127,Directed,1005,,,1
427438974033956,23828686503,Directed,1006,,,1
427438974033956,65447635155,Directed,1007,,,1
427438974033956,150196931683690,Directed,1008,,,1
427438974033956,73169639621,Directed,1009,,,1
427438974033956,18656751938,Directed,1010,,,1
427438974033956,59342387248,Directed,1011,,,1
427438974033956,258750890420,Directed,1012,,,1
427438974033956,20367820185,Directed,1013,,,1
427438974033956,259680746118,Directed,1014,,,1
427438974033956,111994292146871,Directed,1015,,,1
427438974033956,103093886397382,Directed,1016,,,1
427438974033956,17218724167,Directed,1017,,,1
427438974033956,58832404420,Directed,1018,,,1
427438974033956,51816504717,Directed,1019,,,1
427438974033956,39606211535,Directed,1020,,,1
23828686503,93610793386,Directed,1021,,,1
23828686503,65447635155,Directed,1022,,,1
23828686503,99528220127,Directed,1023,,,1
23828686503,51816504717,Directed,1024,,,1
23828686503,427438974033956,Directed,1025,,,1
23828686503,39606211535,Directed,1026,,,1
323571966880,46299886275,Directed,1027,,,1
323571966880,45592857403,Directed,1028,,,1
305396983064,427438974033956,Directed,1029,,,1
305396983064,39606211535,Directed,1030,,,1
125283784169149,201491739872419,Directed,1031,,,1
125283784169149,121756051169455,Directed,1032,,,1
125283784169149,48444077373,Directed,1033,,,1
125283784169149,39606211535,Directed,1034,,,1
125283784169149,115111781837903,Directed,1035,,,1
1528519747445222,340327135979921,Directed,1036,,,1
1528519747445222,193742123995472,Directed,1037,,,1
1528519747445222,568451346578186,Directed,1038,,,1
1528519747445222,218289944904955,Directed,1039,,,1
20446254070,21516776437,Directed,1040,,,1
